Novo,Tipo,TipoAnuncio,Rua,Metragem,Comodos,Aluguel,Total,Bairro,Cidade,Lat,Long,TicketM.Bairro,Std.Bairro,TicketM.Comodos,Std.Comodos,TicketM.Tipo,Std.Tipo,ZScore.Bairro,ZScore.Comodos,ZScore.Tipo,Zscore,PredictOfModel,%PriceOfCityModel,PredictOfModelByRegion,%PriceOfRegioModel
0,Casa,Exclusivo,Rua Angelina Turesso Cavalim,52,1,970,1010,Cidade Industrial de Curitiba,Curitiba,-25.5145843,-49.3258214,1585.857142857143,659.5941753764023,1643.8702290076335,1858.1809276690537,3763.2631578947367,4000.668209929417,-0.8730476471059281,-0.3411240636307549,-0.6882008238177072,-0.6341241781847967,778.8498354577277,129.67839935491878,949.4189783643053,106.38085218604603
0,Apartamento,Nenhum,Rua Alferes Ângelo Sampaio,40,1,1207,1643,Batel,Curitiba,-25.4416848,-49.2834011,6031.25,5181.3736515200935,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.8469279181810389,-0.0004683230759047417,-0.3248018900317191,-0.3907327104295542,1284.809756251786,127.87885459347486,955.4701499236912,171.95722965612464
1,Casa,Exclusivo,Rua Madre Leonie,750,4,15000,16883,Jardim Social,Curitiba,-25.4256567,-49.2402652,17969.0,1535.8359287371811,6822.210526315789,4565.208509038131,3763.2631578947367,4000.668209929417,-0.7071067811865476,2.2037962677424288,3.2793863808907893,1.5920252891488902,16934.95628249005,99.69320096477739,1609.7276685519341,1048.810946710475
0,Apartamento,Nenhum,Rua Ayrton Turra,42,2,1100,1431,Cajuru,Curitiba,-25.4716215,-49.2015632,1366.6153846153845,706.3281270605914,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.09115397351165136,-0.4219815011531814,-0.44329274946252045,-0.25804009236801684,1652.0820611616846,86.61797338285801,1357.747867851692,105.39512039626413
0,Studio e kitnet,Originals,Rua Doutor Reynaldo Machado,18,1,1275,1583,Prado Velho,Curitiba,-25.4514065,-49.2563949,1832.2727272727273,342.4970338292264,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.7278098863682947,-0.03275796673039291,-0.106368552029291,-0.28897880170932616,2477.4432634638515,63.89651877584149,966.5639644492321,163.7760208556943
0,Casa,Exclusivo,Rua João Batista Trentin,80,2,1350,1418,Bacacheri,Curitiba,-25.3849123,-49.2274062,3556.1111111111113,2467.1432084723237,1968.030612244898,1272.6401768260293,3763.2631578947367,4000.668209929417,-0.8666343744330302,-0.4321964859043481,-0.5862178603249165,-0.6283495735540984,1709.2313663740322,82.96126714595397,1338.585824580303,105.93269209649641
0,Studio e kitnet,Exclusivo,Rua Wellington de Oliveira Vianna,38,1,1475,1998,Centro Cívico,Curitiba,-25.4088758,-49.2708284,1635.2,278.1199381561847,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,1.3044731794678497,0.19057873521315025,0.05016672843934647,0.5150728810401155,1613.9606375156284,123.79484068927009,956.4786785169222,208.89122202891332
0,Studio e kitnet,Exclusivo,Rua Gustavo Rattman,60,1,935,2019,Bacacheri,Curitiba,-25.4103923,-49.2224888,3556.1111111111113,2467.1432084723237,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.6230327878140903,0.20188011049222113,0.058087790824506436,-0.12102162883245426,2090.4376749056637,96.5826450717366,945.3848639913813,213.5638169068895
0,Studio e kitnet,Exclusivo,Rua Pastor Antônio Cardona de Aguiar,28,1,850,881,Novo Mundo,Curitiba,0.0,0.0,1929.0555555555557,1650.3457203665012,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.6350521243044811,-0.41054679748790446,-0.37115835176178136,-0.47225242451805566,1397.380165974703,63.04655107119568,961.5213214830771,91.62563328716634
0,Apartamento,Originals,Rua Xv de Novembro,38,1,2300,2943,Alto da Rua XV,Curitiba,-25.4264217,-49.2574834,2320.6666666666665,541.134302491843,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,1.1500533794800682,0.6991406227713389,0.40179300270432705,0.7503290016519114,2316.5106888255764,127.04452494851388,956.4786785169222,307.69112433988585
0,Apartamento,Exclusivo,Rua Peru,120,2,3400,4905,Bacacheri,Curitiba,-25.4055032,-49.2420326,3556.1111111111113,2467.1432084723237,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.5467412204758605,2.307776731581677,1.4983923715874983,1.4509701078816786,3119.783197032803,157.22246355660548,1318.4152527156834,372.03756478822874
0,Apartamento,Originals,Rua Recife,392,4,4500,10093,Cabral,Curitiba,-25.4079874,-49.2480424,6966.5,4421.538702759482,6822.210526315789,4565.208509038131,2224.125,1789.167544386054,0.7071067811865476,0.7164600405893293,4.398064912752581,1.9405439115094858,10955.328013179469,92.12868832277708,1987.827857078732,507.74014279246745
0,Apartamento,Exclusivo,Avenida República Argentina,62,2,2800,3523,Portão,Curitiba,-25.4756002,-49.2919621,3104.133333333333,2237.008680826974,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.1872440953209984,1.2218452757268774,0.7259661086942554,0.7116851599140438,1863.6164620954369,189.04104313603048,1347.662581919382,261.41558334152427
0,Apartamento,Nenhum,Rua Doutor Pedrosa,70,2,1743,2474,Centro,Curitiba,-25.4377079,-49.2758775,2668.6176470588234,3457.8088701820184,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.05628351778985945,0.39757458311350186,0.13965992217109194,0.1603169958315781,2258.5073814762754,109.54137322247173,1343.628467546458,184.12828097618865
0,Apartamento,Exclusivo,Rua Nunes Machado,76,2,1152,3819,Centro,Curitiba,-25.438058,-49.2751876,2668.6176470588234,3457.8088701820184,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.33269113364285535,1.4544326208303657,0.8914061765787704,0.8928433103506638,2166.8291222527323,176.24832345014806,1340.6028817667652,284.8718328105474
0,Apartamento,Originals,Rua Governador Agamenon Magalhães,36,1,1360,1853,Cristo Rei,Curitiba,-25.438507,-49.2376729,3962.125,4173.567861725573,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.5053529905053411,0.11254542971480384,-0.2074288688974347,-0.20007880989599067,2273.1945945173916,81.51523870719916,957.4872071101532,193.527389842904
0,Apartamento,Exclusivo,Rua Alferes Ângelo Sampaio,40,1,1460,1564,Bigorrilho,Curitiba,-25.4362662,-49.2880479,2990.8888888888887,1485.266680132262,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.9606954144839667,-0.04298302055431416,-0.3689565027441403,-0.45754497926080706,1063.1832141036878,147.1054075396143,955.4701499236912,163.68904880230002
0,Apartamento,Nenhum,Rua Xxv de Dezembro,60,2,790,819,Cidade Industrial,Curitiba,-25.4932496,-49.3477964,1344.75,455.09521980670064,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-1.1552527407853452,-0.902871552515799,-0.7853512681967206,-0.947825187165955,2041.92690993535,40.10917315477911,1348.671110512613,60.726443505467266
0,Apartamento,Exclusivo,Alameda Doutor Carlos de Carvalho,120,3,1317,2526,Centro,Curitiba,-25.43191,-49.2770772,2668.6176470588234,3457.8088701820184,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.041245092604356715,-0.2781830322652148,0.16872371788053378,-0.050234802329679244,3443.7394076345163,73.35049784545382,1721.7014992369152,146.71532789624464
0,Casa,Nenhum,Rua João Sikora,50,1,680,707,Umbará,Curitiba,-25.5505904,-49.2909049,707.0,,1643.8702290076335,1858.1809276690537,3763.2631578947367,4000.668209929417,,-0.5041867640859202,-0.7639381717057355,,957.1602832976412,73.86432683606758,950.4275069575363,74.3875776768304
0,Apartamento,Exclusivo,Rua Júlio Graf,220,2,1700,2762,Vista Alegre,Curitiba,-25.4126004,-49.2962343,2762.0,,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,,0.6238757837547337,0.3006286368695391,,5285.587912442055,52.25530339772357,1267.9888230541337,217.82526389683193
0,Apartamento,Exclusivo,Rua Mateus Leme,85,1,1200,1669,Centro Cívico,Curitiba,-25.4144898,-49.2712972,1635.2,278.1199381561847,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,0.12153030172550515,0.013523855841040131,-0.3102699921769982,-0.0584052782034843,2037.7953360378513,81.90223868335515,932.778256575994,178.92784144931724
0,Casa,Exclusivo,Rua Professor Omar Gonçalves da Motta,145,3,3590,3782,Boa vista,Curitiba,-25.3849386,-49.2417491,3992.3333333333335,2409.395429009803,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,-0.0872971413495936,0.27539560326037354,0.004683428148017783,0.06426063001959924,3440.960641991759,109.91116706905531,1709.0948918215277,221.28671837344274
0,Apartamento,Exclusivo,Rua Pará,101,3,3360,3961,Portão,Curitiba,-25.4716795,-49.2894971,3104.133333333333,2237.008680826974,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.38304127919159514,0.35428937376919545,0.9707726956314771,0.5693677828640892,3032.236511706759,130.6296518991016,1731.2825208726094,228.78992609499446
0,Casa,Exclusivo,Rua Doutor Estevam Ribeiro de Souza Netto,30,1,590,614,Cajuru,Curitiba,-25.4443084,-49.2193869,1366.6153846153845,706.3281270605914,1643.8702290076335,1858.1809276690537,3763.2631578947367,4000.668209929417,-1.0655322303918706,-0.5542357117503768,-0.7871842883842393,-0.8023174101754954,302.3727980676922,203.06059404938398,960.5127928898462,63.9241876365529
0,Apartamento,Exclusivo,Rua Padre Anchieta,45,1,1420,2134,Bigorrilho,Curitiba,-25.4313972,-49.2954601,2990.8888888888887,1485.266680132262,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.5769259489565761,0.26376859416332343,-0.05037258823679704,-0.12117664767668324,1171.4734498741504,182.16375285579477,952.9488284406137,223.93647342974697
0,Apartamento,Nenhum,Praça General Osório,132,3,1800,3111,Centro,Curitiba,-25.43303965,-49.27594792083579,2668.6176470588234,3457.8088701820184,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.12793719073254897,-0.020345849317389034,0.49569141961175456,0.20109425367563816,3925.262515631725,79.25584563098505,1715.6503276775293,181.33065635882525
1,Apartamento,Nenhum,Rua da Constituicão,45,1,1200,1639,Pinheirinho,Curitiba,-25.5222413,-49.3007726,1948.3333333333333,713.7977654770292,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.4333627090112934,-0.002620965986203953,-0.3270375666247531,-0.25434041387408346,1460.0208936928507,112.25866746704254,755.3752581021636,216.9782478867381
1,Studio e kitnet,Nenhum,Rua Desembargador Motta,35,1,1000,1347,Bigorrilho,Curitiba,-25.4349581,-49.2832276,2990.8888888888887,1485.266680132262,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-1.1067971232900085,-0.15976389843804636,-0.19538620550061256,-0.4873157424095558,1837.5339398720512,73.30476846015658,760.4179010683185,177.13943847292214
0,Apartamento,Exclusivo,Br-116,50,2,1530,2025,Bairro Alto,Curitiba,-26.0834418,-49.7752493,1338.7142857142858,536.7180247534436,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,1.2786708898047139,0.044764725169359226,-0.11129477539697322,0.40404694652569995,1603.7198962463267,126.26893291900431,1353.713753478768,149.58849275160006
0,Apartamento,Exclusivo,Travessa Nestor de Castro,50,1,1100,1578,Centro,Curitiba,-25.4282286,-49.27214,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.3154071517554449,-0.03544877036826692,-0.3611316346685214,-0.2373291855974111,1279.7636856446131,123.30401445991697,950.4275069575363,166.03054819524522
0,Studio e kitnet,Nenhum,Rua Martim Afonso,38,1,1050,1356,Mercês,Curitiba,-25.4279786,-49.2835392,1156.6666666666667,172.62773048769807,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,1.1547005383792512,-0.15492045188987316,-0.19199146447840115,0.26926287400365895,1835.5871796637266,73.87281928218819,956.4786785169222,141.7700185541574
0,Casa,Exclusivo,Rua Miguel Caluf,70,2,1250,1301,Cajuru,Curitiba,-25.4642399,-49.2154386,1366.6153846153845,706.3281270605914,1968.030612244898,1272.6401768260293,3763.2631578947367,4000.668209929417,-0.09289646284998615,-0.5241313486648486,-0.6154629748559374,-0.41083026212359064,1492.650894833107,87.16036713631318,1343.628467546458,96.82736198464892
1,Apartamento,Exclusivo,Rua Domingas Nicco,90,2,2900,3722,Mossunguê,Curitiba,-25.4352835,-49.3364889,5651.166666666667,4335.060111078815,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.44501497493343367,1.3782131192255065,0.8371910191976962,0.5901297211632563,2536.9626840806295,146.71086899919524,1135.969611275698,327.64960990639355
0,Studio e kitnet,Originals,Rua Doutor Reynaldo Machado,17,1,1300,1599,Prado Velho,Curitiba,-25.4514065,-49.2563949,1832.2727272727273,342.4970338292264,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.6810941533264202,-0.024147395089196066,-0.10033345687869294,-0.26852500176476973,2455.785216309759,65.11155736993862,967.0682287458476,165.3451072499486
0,Apartamento,Exclusivo,Rua João Bonat,57,2,1023,1435,Novo Mundo,Curitiba,-25.4942052,-49.3029541,1929.0555555555557,1650.3457203665012,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.29936488425336605,-0.41883842892205314,-0.4410570728694865,-0.38642012868163517,1755.3262263249742,81.75118553343655,1350.1839034024595,106.28181808298886
0,Apartamento,Exclusivo,Rua Luiz Ronaldo Canalli,55,3,1360,1907,Campo Comprido,Curitiba,-25.4619957,-49.3323697,1977.2222222222222,1073.5094058481484,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.06541370000083199,-0.551005624136504,-0.17724723489147587,-0.2645555196762706,2035.9663426185027,93.66559554945117,1754.4786785169224,108.69325591417305
0,Apartamento,Nenhum,Avenida Presidente Affonso Camargo,100,3,1460,2275,Cristo Rei,Curitiba,-25.4394958,-49.2374529,3962.125,4173.567861725573,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.4042404618532916,-0.3888106099060768,0.028435011667651035,-0.25487202003057247,3232.2050067007644,70.38538691956856,1731.786785169225,131.36721099172112
0,Apartamento,Originals,Rua Francisco Derosso,60,2,1617,2134,Xaxim,Curitiba,-25.4965204,-49.2733477,1672.6666666666667,782.4432673789626,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.5896061127584533,0.13041344346760322,-0.05037258823679704,0.22321565599641982,3116.9439368173257,68.4644973813357,1348.671110512613,158.2298295978842
0,Apartamento,Exclusivo,Rua Doutor José Palú,84,3,1500,2055,Novo Mundo,Curitiba,-25.4827251,-49.2883819,1929.0555555555557,1650.3457203665012,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.07631397645365795,-0.4857750205873104,-0.0945272009492183,-0.16799608169429026,2664.0497100871858,77.13820024524793,1739.855013915073,118.11329010546565
0,Apartamento,Exclusivo,Rua Desembargador Motta,52,2,1580,1972,Água Verde,Curitiba,-25.4463791,-49.2756051,3532.0,1997.0725575201318,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.7811433761511062,0.0031190181069103177,-0.14091749025467357,-0.3063139494329565,1647.0359905545115,119.73023123411421,1352.705224885537,145.78194596438158
1,Apartamento,Exclusivo,Avenida Sete de Setembro,34,1,859,1281,Rebouças,Curitiba,-25.4401194,-49.2729475,1897.2,1383.5178832719632,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.44538636431840856,-0.19528250645798337,-0.527130621701295,-0.3892664974925623,1000.1558328497347,128.08004092222896,760.922165364934,168.3483618046058
0,Studio e kitnet,Originals,Rua Doutor Reynaldo Machado,18,1,1280,1558,Prado Velho,Curitiba,-25.4514065,-49.2563949,1832.2727272727273,342.4970338292264,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.8008032192462237,-0.04621198491976298,-0.11579838820210049,-0.3209378641226957,2477.4432634638515,62.887413930992444,966.5639644492321,161.18953916182673
0,Apartamento,Exclusivo,Rua Alberto Otto,50,2,680,979,Santa Cândida,Curitiba,-25.3550711,-49.2478175,1404.611111111111,524.6169626654669,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.8112797362644772,-0.7771486632706702,-0.6959242044753611,-0.7614508680035028,1603.7198962463267,61.04557300133592,1353.713753478768,72.31957254509454
0,Casa,Exclusivo,Rua Inácio Lustosa,450,5,3500,3863,São Francisco,Curitiba,-25.4241811,-49.2707399,2205.6,1049.1724357797434,9365.166666666666,5804.465708975002,3763.2631578947367,4000.668209929417,1.5797212578962037,-0.9479195747782757,0.024930045900262994,0.218910576339397,10694.577445193405,36.12110922377953,2361.866774396265,163.55706604101118
1,Apartamento,Nenhum,Rua Sebastião Malucelli,40,3,900,1312,Novo Mundo,Curitiba,-25.4881568,-49.2996523,1929.0555555555557,1650.3457203665012,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.37389472274846924,-0.8132502802971131,-0.5098041281052816,-0.5656497103836213,1999.6430791258153,65.61170909428334,1564.4690726277047,83.86231616559515
0,Apartamento,Nenhum,Avenida Silva Jardim,134,3,1650,2167,Água Verde,Curitiba,-25.4462233,-49.2848134,3532.0,1997.0725575201318,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.6835004541322179,-0.43641132060413695,-0.031928256344266645,-0.38394667702687385,3968.57860993991,54.60393286836799,1714.6417990842983,126.38208173609688
0,Apartamento,Exclusivo,Rua Thereza Lopes Skroski,58,2,600,922,Santa Cândida,Curitiba,-25.3511016,-49.2343564,1404.611111111111,524.6169626654669,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.919930435834684,-0.8219374425642473,-0.7277825959260954,-0.823216824775009,1776.9842734790668,51.8856589650545,1349.679639105844,68.31250715249882
0,Apartamento,Nenhum,Rua Engenheiro Niepce da Silva,79,2,1615,2223,Portão,Curitiba,-25.471324,-49.292618,3104.133333333333,2237.008680826974,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.39388909881547585,0.2003468006102061,-0.0006287840417908092,-0.06472369408235353,2453.429805863108,90.60785006718203,1339.0900888769186,166.00824832214298
0,Studio e kitnet,Nenhum,Rua João Domachoski,30,1,1460,1797,Mossunguê,Curitiba,-25.4333314,-49.3252915,5651.166666666667,4335.060111078815,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.8890687944134473,0.08240842897061489,-0.0256491543900418,-0.2774365066109581,1662.3228024309863,108.10174758910011,960.5127928898462,187.087565444439
0,Casa,Nenhum,Rua Tunísia,74,3,1308,1361,Cajuru,Curitiba,-25.4676137,-49.2000085,1366.6153846153845,706.3281270605914,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,-0.00795010760615345,-0.7916536615544747,-0.6004654802246446,-0.46668974979509087,2124.865836199289,64.05110274794559,1744.897656881228,77.99884392260611
0,Apartamento,Exclusivo,Rua Equador,94,3,2800,3401,Bacacheri,Curitiba,-25.4065243,-49.2391993,3556.1111111111113,2467.1432084723237,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.0628707367202885,0.10747087385332803,0.6577779726067187,0.2341260365799194,2880.630181628111,118.06444373493927,1734.812370948918,196.0442556758862
0,Casa,Exclusivo,Rua Professor Zildo Manoel da Cruz,400,5,10000,10740,Portão,Curitiba,-25.4676906,-49.2967837,3104.133333333333,2237.008680826974,9365.166666666666,5804.465708975002,3763.2631578947367,4000.668209929417,3.413427373846333,0.23685786121667224,1.7438928888902667,1.7980593746510907,9611.67508748878,111.73910793114435,2387.0799892270397,449.92208256405013
0,Apartamento,Exclusivo,Rua Jair Coelho,49,2,950,1313,Cidade Industrial,Curitiba,-25.493867,-49.3490014,1344.75,455.09521980670064,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.0697656196289771,-0.5147021319714639,-0.5092452089570231,-0.364570986852488,1582.061849092234,82.99296268052869,1354.2180177753835,96.95632333683659
1,Studio e kitnet,Exclusivo,Rua Pedro Ivo,35,1,1200,1590,Centro,Curitiba,-25.432472,-49.2668289,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.3119367459434058,-0.02899084163736929,-0.10372819790090435,-0.14821859516055982,1615.907397723953,98.39672757483231,760.4179010683185,209.09555098140027
0,Apartamento,Exclusivo,Rua Professor Algacyr Munhoz Mader,45,2,510,875,Cidade Industrial de Curitiba,Curitiba,-25.4956755,-49.3223195,1585.857142857143,659.5941753764023,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-1.0777189511285283,-0.8588685412800039,-0.7540517958942448,-0.8968797627675924,1495.429660475864,58.511611955159715,1356.2350749618456,64.51683901661488
0,Apartamento,Exclusivo,Rua Coronel Domingos Theodorico de Freitas,34,2,1200,1504,Sítio Cercado,Curitiba,-25.5454217,-49.2660533,1171.6666666666667,299.5013633803136,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,1.1096221051632706,-0.3646204329350914,-0.40249165163965017,0.11417000686284302,1257.1911417808462,119.63176879130266,1361.781982224616,110.44352323879743
0,Apartamento,Nenhum,Rua João Nicoletti Daros,30,1,630,716,Xaxim,Curitiba,-25.5047697,-49.2792973,1672.6666666666667,782.4432673789626,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-1.222665855214423,-0.49934331753774697,-0.8429199404673459,-0.8549763710731719,1068.2292847108606,67.02680878045774,960.5127928898462,74.54351522438417
0,Apartamento,Nenhum,Rua Estados Unidos,28,1,1350,1653,Bacacheri,Curitiba,-25.4010592,-49.246069,3556.1111111111113,2467.1432084723237,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.7713825061211319,0.004913284199843286,-0.31921269854913414,-0.3618939734901409,1024.9131904026754,161.28195202079087,961.5213214830771,171.915064499076
0,Apartamento,Exclusivo,Rua Luiz Barreto Murat,35,1,1123,1303,Bairro Alto,Curitiba,-25.4127337,-49.2126508,1338.7142857142858,536.7180247534436,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.0665419905185635,-0.1834429704513377,-0.514834400439608,-0.25493978713650306,954.8929783332253,136.45508235639127,957.9914714067687,136.01373695807555
0,Studio e kitnet,Exclusivo,Rua Pedro Ivo,35,1,1596,1992,Centro,Curitiba,-25.432472,-49.2668289,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.19567815124009627,0.18734977084770144,0.04790356775787219,0.013191729121825785,1548.986496053351,128.60021730824633,957.9914714067687,207.93504529584536
0,Apartamento,Nenhum,Rua Quintino Bocaiúva,120,3,2600,3840,Cabral,Curitiba,-25.4052883,-49.2511522,6966.5,4421.538702759482,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.7071067811865476,0.30095894789451694,0.9031434786921989,0.16566521513338942,3665.3659497826147,104.76443696509328,1721.7014992369152,223.03517779951682
0,Apartamento,Originals,Rua Padre Agostinho,95,3,3500,4275,Bigorrilho,Curitiba,-25.4333504,-49.303774,2990.8888888888887,1485.266680132262,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.8645660259454295,0.4926840326505925,1.146273308184645,0.834507788926889,4198.931797812277,101.8116084244892,1734.3081066523025,246.49599362433588
1,Apartamento,Exclusivo,Rua Howell Lewis Fry,47,2,525,861,Cachoeira,Curitiba,-25.3501209,-49.2505325,939.3333333333334,72.83085426749666,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-1.0755514832439963,-0.8698692940889526,-0.7618766639698638,-0.9024324804342708,1605.666656454651,53.62258701324145,1157.6529760301644,74.37461984096046
0,Apartamento,Exclusivo,Rua Rio Japurá,40,1,676,1005,Bairro Alto,Curitiba,-25.3994498,-49.2007792,1338.7142857142858,536.7180247534436,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.6217683594054564,-0.3438148672686289,-0.6813923066206402,-0.5489918444315752,1063.1832141036878,94.52745177577518,955.4701499236912,105.18381972270556
0,Studio e kitnet,Nenhum,Desconhecida,35,1,790,1119,Rua Carlos Klemtz,69 - Fazendinha,0.0,0.0,1119.0,,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,,-0.28246454432510143,-0.28138631139663506,,1770.6130382014492,63.19845024617329,957.9914714067687,116.80688538456374
0,Apartamento,Originals,Desconhecida,58,3,1150,1515,Santa Cândida,Curitiba,0.0,0.0,1404.611111111111,524.6169626654669,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.2104180702202737,-0.7237785740776111,-0.3963435410088067,-0.3032346816220481,3397.5840531108543,44.59050832349104,1752.9658856270757,86.4249562653668
0,Apartamento,Nenhum,Rua Urbâno Lopes,240,4,4220,5731,Cristo Rei,Curitiba,-25.4416562,-49.2350444,3962.125,4173.567861725573,6822.210526315789,4565.208509038131,2224.125,1789.167544386054,0.42382801924027036,-0.23902753273052635,1.9600595880490168,0.7149533581862536,6588.28781887543,86.98769934702455,2064.4760301642873,277.60070430771424
0,Casa em Condomínio,Nenhum,Rua João Guariza,280,4,4650,4980,São Lourenço,Curitiba,-25.3912784,-49.2639775,3039.5,2744.281417784991,6822.210526315789,4565.208509038131,5532.545454545455,3824.068366638765,0.7071067811865476,-0.4035326147028353,-0.14449152095863937,0.053027548508357635,7583.791502251519,65.66636224797992,2044.3054582996676,243.6035172621448
0,Apartamento,Exclusivo,Rua Pedro Gusso,50,3,1106,1596,Capão Raso,Curitiba,-25.4966487,-49.296573,2453.75,1234.681190776446,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.6947137499200035,-0.688078041054066,-0.35107108999986847,-0.5779542936579793,1927.6761068480403,82.79399191234637,1757.0,90.83665338645417
0,Apartamento,Exclusivo,Rua Nicanor do Rosário,48,3,950,984,Pinheirinho,Curitiba,-25.5310713,-49.2819912,1948.3333333333333,713.7977654770292,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-1.3509895659155948,-0.9578154016764069,-0.6931296087340686,-1.0006448587753567,1884.360012539855,52.219320801321025,1758.008528593231,55.97242470646048
0,Casa,Nenhum,Rua Deocleciano de Paula Xavier,148,3,3300,3554,Pilarzinho,Curitiba,-25.3924786,-49.2810863,2150.6666666666665,1274.2438280538515,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,1.1013067534151921,0.17490521400891323,-0.052307051450894655,0.4079683053244035,3727.561325602135,95.3438371513821,1707.5820989316812,208.13054916794323
1,Apartamento,Nenhum,Rua Doutor Luiz Losso Filho,40,1,850,905,Novo Mundo,Curitiba,-25.4935516,-49.3111262,1929.0555555555557,1650.3457203665012,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.6205097167932414,-0.3976309400261092,-0.7372842214464899,-0.5851416260886135,1351.7306579223882,66.95120767557245,757.896579585241,119.40943189046469
0,Apartamento,Exclusivo,Avenida Presidente Getúlio Vargas,68,2,1585,2052,Água Verde,Curitiba,-25.4537144,-49.2947912,3532.0,1997.0725575201318,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.7410847414766905,0.0659804627294747,-0.0962039583939938,-0.25710274571373654,1993.564745019992,102.9311942401661,1344.636996139689,152.6062428663703
0,Studio e kitnet,Nenhum,Rua Raymundo Nina Rodrigues,20,1,640,664,Cajuru,Curitiba,-25.4466992,-49.2175941,1366.6153846153845,706.3281270605914,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.99474360102201,-0.5273276753716367,-0.4530093297417677,-0.6583602020451381,1445.742330890061,45.927962805876554,965.5554358560012,68.76870818000616
0,Apartamento,Originals,Rua Riachuelo,17,1,1380,1905,Centro,Curitiba,-25.4283612,-49.2693666,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.22083859337737968,0.1405297875486936,-0.17836507318799286,-0.08622462633889298,1861.6916985896332,102.32628750738782,967.0682287458476,196.98713527901944
